industry,total_funding,country,region,city,funding_rounds,company_age
21285,-0.07645897305534498,15,820,3781,-0.5818800097797329,-0.31460885031695585
22865,-0.07645897305534498,56,915,1812,-0.5818800097797329,-0.12053128392094872
18612,-0.06924187281996452,122,983,1627,1.4799497463704598,-0.12053128392094872
22546,-0.08507494511834862,122,244,988,0.10539657560366476,-0.70276398310897
3640,-0.08340877328200764,122,663,2655,-0.5818800097797329,-0.6057251999109665
7337,-0.08180497322970087,122,863,3659,-0.5818800097797329,0.9468953312570904
20504,-0.08616525116190815,35,74,238,0.7926731609870624,-0.21757006711895227
11734,0.3335792403177522,122,788,3392,0.7926731609870624,-0.4116476335149594
4735,-0.08688367339533898,122,788,3379,-0.5818800097797329,-0.508686416712963
5812,-0.08447797331687881,122,256,2110,-0.5818800097797329,-0.4116476335149594
23072,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.70276398310897
20570,-0.08121691321052173,122,234,1768,0.10539657560366476,-0.21757006711895227
19569,-0.08664844938766732,122,983,815,0.7926731609870624,-0.508686416712963
22888,-0.043848371991774014,122,788,2197,0.10539657560366476,0.36466263206906907
22726,-0.0858144733604678,122,788,2195,-0.5818800097797329,4.634369092781226
7337,0.12430855592054149,122,405,1694,5.603609258670845,0.2676238488710655
14358,-0.02739552185517631,122,288,1188,2.1672263317538576,-0.4116476335149594
9223,-0.07645897305534498,122,788,3379,-0.5818800097797329,0.36466263206906907
6038,-0.07645897305534498,39,537,2178,-0.5818800097797329,-0.12053128392094872
6123,-0.08709751340231321,122,555,138,-0.5818800097797329,0.36466263206906907
502,0.37260504159055025,122,663,2655,0.7926731609870624,0.7528177648610833
8304,-0.03048337155588428,122,788,3379,0.7926731609870624,-0.4116476335149594
2405,-0.07645897305534498,122,114,421,-0.5818800097797329,-0.4116476335149594
502,-0.06777172277201665,122,663,2655,0.10539657560366476,-0.4116476335149594
7337,-0.08180497322970087,122,114,537,-0.5818800097797329,0.4617014152670726
2567,-0.08661637338662118,85,38,92,-0.5818800097797329,-0.6057251999109665
502,-0.08712424340318499,122,950,644,-0.5818800097797329,-0.6057251999109665
9601,-0.08661637338662118,57,41,96,-0.5818800097797329,-0.6057251999109665
21996,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.02349250072294517
9223,-0.07913197314252292,122,738,3054,-0.5818800097797329,0.07354628247505839
16808,-0.061448206465779774,122,788,3379,0.10539657560366476,-0.21757006711895227
21474,-0.07645897305534498,122,194,734,-0.5818800097797329,0.36466263206906907
14958,-0.08664533266956566,20,819,3435,0.10539657560366476,-0.4116476335149594
14182,-0.08507939833649386,122,788,3379,0.7926731609870624,-0.6057251999109665
19331,-0.0707120228679124,122,234,1299,-0.5818800097797329,-0.21757006711895227
15561,-0.0843710533133917,122,532,2728,0.7926731609870624,-0.4116476335149594
12625,-0.08693713339708253,20,819,3435,-0.5818800097797329,-0.4116476335149594
23072,-0.0497289721835655,122,194,734,0.10539657560366476,9.486308252681404
10523,-0.07645897305534498,122,539,2196,-0.5818800097797329,-0.508686416712963
22831,-0.0818744712319675,122,663,2655,0.10539657560366476,-0.31460885031695585
14362,-0.044382972009209605,122,788,3379,-0.5818800097797329,-0.508686416712963
12732,-0.07645897305534498,122,385,2667,-0.5818800097797329,0.7528177648610833
11131,-0.08634907337790339,122,663,2655,0.10539657560366476,-0.21757006711895227
23072,-0.07645897305534498,122,788,2518,-0.5818800097797329,2.0143219464351296
19449,0.4073827614368002,122,772,3232,1.4799497463704598,0.2676238488710655
20815,-0.08688367339533898,122,114,337,-0.5818800097797329,-0.508686416712963
192,-0.07645897305534498,122,788,3379,0.10539657560366476,-0.6057251999109665
338,-0.08447797331687881,122,539,4160,-0.5818800097797329,-0.508686416712963
7151,-0.0850125733343144,122,788,3379,-0.5818800097797329,-0.6057251999109665
18864,-0.06485399348885704,122,788,3379,0.7926731609870624,-0.508686416712963
22160,0.07736981368366867,122,805,3365,0.7926731609870624,-0.31460885031695585
19559,-0.04935475217136059,122,805,3365,2.1672263317538576,-0.12053128392094872
22865,-0.0016149706143624416,122,788,3180,0.10539657560366476,0.07354628247505839
23207,-0.07645897305534498,122,204,787,-0.5818800097797329,-0.4116476335149594
14556,-0.07645897305534498,122,663,2655,-0.5818800097797329,-0.4116476335149594
2237,-0.07645897305534498,122,663,2655,0.10539657560366476,0.2676238488710655
3877,-0.08073577319482969,52,206,803,0.10539657560366476,-0.21757006711895227
9223,0.29723089769627753,122,788,3392,2.854502917137255,0.8498565480590868
5843,0.04649903095484061,122,809,3378,-0.5818800097797329,4.149175176791208
20406,-0.08650945338313407,122,64,563,-0.5818800097797329,-0.70276398310897
23008,-0.07645897305534498,21,835,3510,-0.5818800097797329,-0.4116476335149594
11086,-0.07645897305534498,122,788,3382,-0.5818800097797329,-0.508686416712963
11086,-0.06466914484082834,39,803,3362,-0.5818800097797329,0.17058506567306195
21566,0.00377994546158881,122,692,2842,1.4799497463704598,-0.12053128392094872
9223,-0.014267012428999555,18,159,560,-0.5818800097797329,0.6557789816630797
4099,-0.07645897305534498,21,147,4143,-0.5818800097797329,0.07354628247505839
22160,-0.08282378721292874,38,716,2909,0.10539657560366476,-0.02349250072294517
20645,-0.07645897305534498,122,788,575,-0.5818800097797329,0.17058506567306195
15914,-0.07895020913659483,126,167,596,0.7926731609870624,-0.12053128392094872
17931,0.08709056875870401,69,974,4044,0.10539657560366476,-0.02349250072294517
23254,0.34052904054441485,52,487,1946,-0.5818800097797329,12.494510531819515
17871,-0.07645897305534498,18,275,1112,-0.5818800097797329,-0.6057251999109665
7337,0.037410841350435944,122,204,672,3.5417795025206527,-0.02349250072294517
15510,-0.08709751340231321,52,626,2554,-0.5818800097797329,-0.508686416712963
6708,-0.07645897305534498,122,788,3379,0.10539657560366476,-0.6057251999109665
23271,0.02244203017023909,122,757,3146,-0.5818800097797329,0.8498565480590868
7337,-0.06431428804125494,122,39,1767,0.7926731609870624,-0.21757006711895227
15208,-0.07645897305534498,28,627,2556,-0.5818800097797329,0.17058506567306195
7441,-0.07260985292980873,122,601,2405,-0.5818800097797329,-0.21757006711895227
23072,-0.0858144733604678,52,411,1725,-0.5818800097797329,-0.21757006711895227
3979,-0.07259506054732628,39,537,2178,-0.5818800097797329,0.36466263206906907
22831,0.025115030257417036,122,539,915,0.10539657560366476,0.07354628247505839
14958,-0.07779547309893395,122,663,2181,0.10539657560366476,-0.6057251999109665
21566,-0.0016149706143624416,21,838,3522,-0.5818800097797329,0.17058506567306195
18265,-0.07645897305534498,15,770,3220,-0.5818800097797329,-0.12053128392094872
19559,-0.07632532305098608,39,100,364,-0.5818800097797329,-0.508686416712963
8833,0.04812956100801916,122,788,3423,1.4799497463704598,0.5587401984650762
11220,-0.07645897305534498,122,788,3379,-0.5818800097797329,0.17058506567306195
14958,0.032376005116228436,122,114,421,2.1672263317538576,0.36466263206906907
12486,-0.08661637338662118,122,788,3379,-0.5818800097797329,-0.508686416712963
889,-0.08410487596471052,35,74,238,1.4799497463704598,-0.508686416712963
23072,-0.055074972357921394,122,539,2196,-0.5818800097797329,0.5587401984650762
23072,-0.07787031710137493,122,734,4198,0.10539657560366476,-0.12053128392094872
7337,-0.059886372514841704,122,746,4079,0.10539657560366476,-0.12053128392094872
3497,-0.01497997105025218,122,983,3194,0.7926731609870624,-0.31460885031695585
23072,0.0924746324543013,122,788,2546,2.1672263317538576,-0.02349250072294517
14058,-0.07378597296816702,120,477,1969,-0.5818800097797329,-0.21757006711895227
10252,-0.01604917108512336,122,114,570,0.7926731609870624,-0.02349250072294517
14958,-0.08683021339359541,4,892,3771,-0.5818800097797329,-0.508686416712963
15654,-0.08680348339272363,2,136,525,0.10539657560366476,-0.508686416712963
20406,-0.07913197314252292,122,663,2655,-0.5818800097797329,-0.6057251999109665
23072,-0.020325971224608077,21,835,3510,0.10539657560366476,0.6557789816630797
22380,-0.08447797331687881,47,403,1677,-0.5818800097797329,-0.6057251999109665
21278,-0.08677675339185185,122,788,3379,-0.5818800097797329,-0.70276398310897
23072,-0.07645897305534498,122,416,1497,-0.5818800097797329,1.432089247247108
3012,-0.07645897305534498,122,663,2655,-0.5818800097797329,-0.4116476335149594
12732,0.7949390553646659,101,623,2531,-0.5818800097797329,0.9468953312570904
9223,-0.08696386339795431,122,663,2655,-0.5818800097797329,-0.12053128392094872
23072,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.508686416712963
5342,-0.0838940350638341,35,788,3379,1.4799497463704598,-0.31460885031695585
7337,-0.03716587177382914,18,930,3893,1.4799497463704598,2.4024770792271437
22726,-0.07645897305534498,122,3,170,-0.5818800097797329,-0.02349250072294517
21089,-0.06843997279381113,4,892,3757,-0.5818800097797329,-0.31460885031695585
10365,-0.05774797244509934,122,788,2384,-0.5818800097797329,0.7528177648610833
21180,0.12668903357017905,21,788,3379,0.10539657560366476,-0.21757006711895227
12732,-0.0850125733343144,122,730,2974,-0.5818800097797329,-0.4116476335149594
19559,-0.024335471355374998,122,809,3378,0.10539657560366476,-0.4116476335149594
7485,0.22398623674345633,39,537,2178,-0.5818800097797329,0.8498565480590868
7337,0.46348704455460044,122,114,570,0.10539657560366476,-0.508686416712963
23072,0.035807030606128824,38,716,2909,0.10539657560366476,-0.31460885031695585
23072,-0.07645897305534498,122,234,932,-0.5818800097797329,2.790632212019158
15763,-0.07645897305534498,56,915,3827,-0.5818800097797329,-0.508686416712963
4122,-0.08519968334041686,37,455,1843,0.10539657560366476,-0.4116476335149594
7824,-0.08634907337790339,122,299,1241,0.10539657560366476,-0.6057251999109665
17871,-0.08704405340056964,122,114,421,-0.5818800097797329,-0.21757006711895227
9385,-0.08650945338313407,57,776,3257,-0.5818800097797329,-0.6057251999109665
22735,-0.08314147327328984,104,843,3558,-0.5818800097797329,-0.02349250072294517
13135,-0.08447797331687881,122,788,3379,-0.5818800097797329,-0.12053128392094872
13761,-0.08594812336482668,122,539,3179,-0.5818800097797329,-0.508686416712963
21250,-0.08554717335175,15,312,1267,0.10539657560366476,-0.508686416712963
23072,-0.0858144733604678,122,194,3254,-0.5818800097797329,-0.21757006711895227
10670,0.5576158819185438,122,788,3745,0.10539657560366476,1.1409728976530975
849,-0.07913197314252292,122,688,2822,-0.5818800097797329,2.790632212019158
15589,-0.08340877328200764,122,663,2655,0.10539657560366476,-0.508686416712963
14152,-0.06576697270663319,122,788,2895,-0.5818800097797329,-0.508686416712963
2485,-0.08447797331687881,122,539,2196,-0.5818800097797329,-0.508686416712963
11086,-0.07645897305534498,122,514,2049,-0.5818800097797329,-0.70276398310897
23008,0.04447321764877019,122,788,3392,2.1672263317538576,0.36466263206906907
17132,-0.04839247213997653,122,663,2655,0.10539657560366476,0.17058506567306195
11237,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.12053128392094872
328,-0.08701732339969787,122,788,3379,1.4799497463704598,-0.6057251999109665
7337,-0.08594812336482668,122,730,3474,-0.5818800097797329,-0.31460885031695585
17871,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.4116476335149594
17792,-0.08688367339533898,122,788,3379,-0.5818800097797329,-0.31460885031695585
14958,-0.08380972329508433,35,714,2893,-0.5818800097797329,0.2676238488710655
17373,-0.07645897305534498,122,382,1570,-0.5818800097797329,-0.4116476335149594
147,-0.07287715293852652,101,756,2410,0.10539657560366476,-0.31460885031695585
21834,-0.08683021339359541,15,758,3172,-0.5818800097797329,-0.12053128392094872
19328,-0.07645897305534498,122,405,845,-0.5818800097797329,0.4617014152670726
23072,-0.08634907337790339,122,863,3659,-0.5818800097797329,-0.31460885031695585
7337,-0.07477495092442182,122,730,680,-0.5818800097797329,0.9468953312570904
21180,0.06765650558687622,110,795,3785,-0.5818800097797329,4.537330309583222
9223,0.05451803121637446,56,915,1910,2.1672263317538576,-0.12053128392094872
7337,-0.033690971660497816,122,114,570,-0.5818800097797329,-0.31460885031695585
4574,-0.08693713339708253,23,104,394,-0.5818800097797329,-0.6057251999109665
23072,-0.08541352334739111,122,958,3206,-0.5818800097797329,-0.31460885031695585
5930,-0.08554717335175,122,788,3379,0.10539657560366476,-0.6057251999109665
14958,2.9600691259788032,21,79,272,2.1672263317538576,0.07354628247505839
23072,0.03848003069330677,122,788,3379,0.10539657560366476,0.8498565480590868
8927,-0.08634907337790339,122,663,2655,-0.5818800097797329,-0.21757006711895227
22638,-0.06042097253227729,122,514,2049,-0.5818800097797329,0.7528177648610833
11234,-0.07645897305534498,122,788,3180,0.10539657560366476,-0.4116476335149594
17373,-0.07645897305534498,122,713,2890,-0.5818800097797329,0.17058506567306195
23072,-0.06309397261945524,122,788,1301,0.10539657560366476,0.07354628247505839
20067,-0.07645897305534498,122,805,2139,-0.5818800097797329,-0.02349250072294517
19107,-0.08355597539680854,122,788,3379,-0.5818800097797329,2.0143219464351296
7919,-0.08697455539830302,20,819,3435,-0.5818800097797329,-0.70276398310897
15736,-0.017652971137430126,122,788,2895,-0.5818800097797329,-0.21757006711895227
23283,-0.08180497322970087,122,788,3379,-0.5818800097797329,0.07354628247505839
7337,-0.0670801160754604,122,788,2384,0.7926731609870624,-0.02349250072294517
19158,-0.0811099932070346,122,443,1789,-0.5818800097797329,1.7232055968411188
5682,-0.07645897305534498,4,892,3771,-0.5818800097797329,-0.6057251999109665
1071,-0.07726087308149836,122,663,2655,0.10539657560366476,-0.508686416712963
22151,-0.07645897305534498,122,194,1465,-0.5818800097797329,-0.4116476335149594
10363,0.1534190344419585,122,788,3379,0.10539657560366476,-0.4116476335149594
4826,-0.08677675339185185,122,539,2196,0.10539657560366476,-0.6057251999109665
12476,-0.08696386339795431,122,663,2655,-0.5818800097797329,-0.4116476335149594
20114,-0.08608177336918559,122,788,3379,0.10539657560366476,-0.508686416712963
7215,-0.0858144733604678,122,788,3016,-0.5818800097797329,-0.4116476335149594
7337,-0.016022628194257683,122,68,110,0.7926731609870624,0.4617014152670726
14242,-0.08300782326893096,122,539,2196,0.10539657560366476,-0.508686416712963
22865,-0.08180497322970087,122,39,57,-0.5818800097797329,0.8498565480590868
15089,-0.06977647283740011,39,537,2178,-0.5818800097797329,-0.4116476335149594
17871,0.013353829873834065,122,663,2655,0.10539657560366476,-0.21757006711895227
9223,0.12989663367479257,122,788,1597,0.7926731609870624,0.07354628247505839
2010,0.10530503287275546,122,788,3379,-0.5818800097797329,1.238011680851101
23072,-0.055074972357921394,122,234,3008,1.4799497463704598,0.07354628247505839
1235,-0.08537075534599625,122,788,3379,0.10539657560366476,-0.508686416712963
22888,-0.08046580018602471,122,53,816,0.10539657560366476,-0.21757006711895227
23237,-0.07645897305534498,122,428,1751,-0.5818800097797329,-0.4116476335149594
7351,-0.03589619673241962,122,788,3379,0.7926731609870624,0.9468953312570904
2352,0.025115030257417036,18,930,3893,0.7926731609870624,0.2676238488710655
5733,0.08926703234968777,122,788,2546,1.4799497463704598,0.2676238488710655
7441,0.04649903095484061,122,757,1060,0.7926731609870624,-0.31460885031695585
4573,-0.08230913846814385,85,38,92,0.7926731609870624,-0.21757006711895227
22613,-0.08048245297656784,122,788,3379,-0.5818800097797329,-0.4116476335149594
21427,-0.08712424340318499,122,194,734,-0.5818800097797329,-0.508686416712963
15817,0.2603390379290764,126,167,596,-0.5818800097797329,0.6557789816630797
23193,-0.07645897305534498,122,645,1878,-0.5818800097797329,-0.6057251999109665
23072,-0.07512247301175601,122,788,3379,-0.5818800097797329,-0.508686416712963
22438,-0.07645897305534498,122,788,3745,-0.5818800097797329,0.36466263206906907
9829,-0.0016149706143624416,21,79,272,-0.5818800097797329,-0.6057251999109665
4713,-0.07244947292457805,66,454,1835,0.10539657560366476,-0.31460885031695585
10245,-0.07645897305534498,61,927,3880,-0.5818800097797329,0.2676238488710655
20316,-0.08515972198911355,110,874,3700,-0.5818800097797329,-0.70276398310897
9221,-0.08366866373448378,8,133,1006,-0.5818800097797329,-0.508686416712963
19068,-0.05026357220100109,122,48,164,-0.5818800097797329,0.8498565480590868
19559,0.03981653073689575,122,809,3378,1.4799497463704598,0.8498565480590868
8700,0.19565243581937009,122,788,2546,1.4799497463704598,-0.12053128392094872
23072,-0.08127037321226528,18,752,3125,-0.5818800097797329,1.432089247247108
23215,-0.08597485336569848,38,788,3379,-0.5818800097797329,-0.6057251999109665
686,0.14540003418042466,122,788,3379,2.1672263317538576,-0.21757006711895227
2092,0.08609709481630258,15,59,3870,-0.5818800097797329,3.566942477603187
15863,-0.033690971660497816,122,48,3282,0.10539657560366476,-0.6057251999109665
16332,-0.08661637338662118,122,49,2678,-0.5818800097797329,-0.21757006711895227
7337,0.0678830316522642,122,114,570,-0.5818800097797329,0.4617014152670726
