industry,total_funding,status,country,region,city,funding_rounds,company_age
14958,1.7304890858769477,3,21,79,272,0.10539657560366476,-0.6057251999109665
16027,-0.07413100381941996,3,21,79,272,-0.5818800097797329,-0.21757006711895227
21566,-0.07645897305534498,3,21,788,3379,-0.5818800097797329,-0.21757006711895227
18726,0.0027736143887680566,3,21,79,272,0.10539657560366476,0.07354628247505839
21180,0.01976903008306114,3,21,79,272,0.10539657560366476,0.4617014152670726
21566,-0.000351176173144708,3,21,79,272,-0.5818800097797329,-0.4116476335149594
22461,-0.07645897305534498,3,122,788,3379,-0.5818800097797329,0.2676238488710655
19448,-0.032360346871100454,3,21,79,272,-0.5818800097797329,1.432089247247108
23283,-0.044382972009209605,0,56,915,3827,0.10539657560366476,0.36466263206906907
912,-0.04678867208766976,3,122,663,2655,0.7926731609870624,-0.31460885031695585
18726,-0.08311100107229602,3,21,79,272,-0.5818800097797329,-0.31460885031695585
14958,-0.050187156474508846,3,21,79,272,0.10539657560366476,-0.31460885031695585
11634,-0.07645897305534498,3,122,690,3833,-0.5818800097797329,-0.31460885031695585
21982,0.23842043721421724,0,18,463,1860,1.4799497463704598,0.5587401984650762
18652,-0.08693713339708253,3,9,248,1002,0.10539657560366476,-0.70276398310897
14177,-0.08693713339708253,3,20,819,2045,-0.5818800097797329,-0.508686416712963
22735,0.05451788687436975,1,15,820,3781,-0.5818800097797329,-0.4116476335149594
6585,0.1534190344419585,3,15,820,3781,0.7926731609870624,-0.12053128392094872
4267,-0.08709645477162388,3,34,788,3379,-0.5818800097797329,-0.508686416712963
13573,-0.0497289721835655,0,122,663,2655,-0.5818800097797329,-0.02349250072294517
21171,-0.06851469383824811,3,122,180,691,0.10539657560366476,0.07354628247505839
8964,-0.07645897305534498,3,39,537,2178,0.10539657560366476,-0.31460885031695585
12732,0.23360903705729694,3,38,716,2909,-0.5818800097797329,0.36466263206906907
3522,-0.08688367339533898,1,8,133,1390,-0.5818800097797329,-0.31460885031695585
17871,-0.0851462233386733,3,52,626,2554,-0.5818800097797329,0.17058506567306195
16431,-0.07645897305534498,3,122,143,3013,-0.5818800097797329,2.4024770792271437
19188,0.04649903095484061,3,122,194,4203,-0.5818800097797329,6.963299889533311
7337,-0.05876237597818337,3,122,788,3379,0.10539657560366476,-0.12053128392094872
18772,-0.07645897305534498,3,122,663,2655,-0.5818800097797329,-0.508686416712963
12732,-0.032087171608191044,3,122,788,3379,-0.5818800097797329,0.4617014152670726
20861,-0.08714830040396959,3,122,797,3320,-0.5818800097797329,-0.6057251999109665
11193,-0.08692644139673382,3,122,809,3378,-0.5818800097797329,-0.6057251999109665
11264,-0.08689971139586204,3,35,271,3098,-0.5818800097797329,-0.508686416712963
19159,-0.06309397261945524,3,122,788,3379,-0.5818800097797329,-0.6057251999109665
14958,-0.06539275269442828,3,104,843,3558,0.10539657560366476,-0.31460885031695585
2454,-0.07111297288098908,3,104,843,3558,-0.5818800097797329,-0.4116476335149594
7337,-0.08614971568540147,3,122,572,2258,-0.5818800097797329,0.07354628247505839
21450,-0.07645897305534498,3,122,539,3179,-0.5818800097797329,-0.6057251999109665
11312,-0.08661637338662118,3,122,114,570,-0.5818800097797329,-0.6057251999109665
10458,-0.04545217204408079,3,122,184,701,1.4799497463704598,-0.508686416712963
7337,0.6930046674881503,2,122,405,1694,5.603609258670845,0.36466263206906907
23072,-0.07645897305534498,3,30,214,851,-0.5818800097797329,-0.4116476335149594
22215,-0.07645897305534498,3,122,354,1481,-0.5818800097797329,-0.31460885031695585
14275,-0.017652971137430126,0,64,831,3495,-0.5818800097797329,0.8498565480590868
14037,-0.07645897305534498,3,122,48,164,0.10539657560366476,0.2676238488710655
833,0.04636538095048172,3,122,194,734,1.4799497463704598,-0.31460885031695585
6410,-0.08675002339098008,3,122,829,3493,-0.5818800097797329,-0.31460885031695585
21473,-0.0865896433857494,3,122,114,421,-0.5818800097797329,-0.31460885031695585
14819,-0.0858144733604678,1,122,788,3379,-0.5818800097797329,-0.508686416712963
12889,-0.07645897305534498,3,39,325,1635,-0.5818800097797329,-0.02349250072294517
20406,-0.06042097253227729,3,52,70,229,-0.5818800097797329,-0.6057251999109665
7337,-0.020860571242043664,3,122,788,3379,-0.5818800097797329,2.5965546456231507
13041,-0.07645897305534498,1,122,788,3379,-0.5818800097797329,0.07354628247505839
22638,-0.07645897305534498,3,15,770,3220,0.10539657560366476,-0.21757006711895227
14958,-0.07314850521537648,3,122,663,2655,-0.5818800097797329,-0.508686416712963
14958,-0.08407702330380212,3,122,663,2655,-0.5818800097797329,-0.508686416712963
8548,-0.08661637338662118,3,122,514,1617,-0.5818800097797329,-0.21757006711895227
13029,-0.08634907337790339,3,122,244,988,1.4799497463704598,-0.02349250072294517
23013,-0.0867232933901083,3,39,537,2178,-0.5818800097797329,-0.6057251999109665
12701,-0.07235652201954652,3,57,788,3379,-0.5818800097797329,-0.31460885031695585
23239,-0.0682261327868369,3,104,843,3558,0.7926731609870624,-0.4116476335149594
7886,-0.08715043880403933,1,39,537,2178,-0.5818800097797329,-0.6057251999109665
22513,-0.07806277310765175,3,122,32,335,-0.5818800097797329,2.4024770792271437
11109,-0.0852798733430322,3,122,664,269,0.10539657560366476,0.4617014152670726
23072,-0.0497289721835655,0,122,688,2822,-0.5818800097797329,0.6557789816630797
298,-0.033690971660497816,3,18,963,4006,1.4799497463704598,-0.4116476335149594
502,-0.08585775992387955,3,20,819,3435,2.1672263317538576,-0.4116476335149594
502,-0.07645897305534498,3,122,788,3379,-0.5818800097797329,-0.21757006711895227
7337,-0.055609572375356985,3,122,788,3379,0.7926731609870624,-0.4116476335149594
6430,-0.05935177249740611,3,122,234,3008,-0.5818800097797329,4.246213959989212
5832,-0.08677675339185185,3,122,788,3379,-0.5818800097797329,-0.6057251999109665
3673,-0.04331377197433842,3,122,194,734,0.10539657560366476,-0.21757006711895227
18726,-0.07645897305534498,3,122,244,426,-0.5818800097797329,-0.31460885031695585
19331,0.10270630476599983,3,122,809,3378,1.4799497463704598,0.36466263206906907
23072,-0.052271663516493524,3,39,537,3628,-0.5818800097797329,0.4617014152670726
10448,-0.07645897305534498,3,122,858,3654,-0.5818800097797329,-0.508686416712963
8987,-0.08073375240676378,3,122,349,19,0.10539657560366476,-0.4116476335149594
19559,-0.0858144733604678,3,122,774,3234,-0.5818800097797329,1.432089247247108
23072,0.31200513050812834,2,122,180,691,-0.5818800097797329,0.7528177648610833
19558,-0.04888916901617593,0,122,788,3379,0.7926731609870624,-0.4116476335149594
23072,-0.07645897305534498,0,122,788,3379,-0.5818800097797329,1.043934114455094
7337,-0.08664310338749295,3,122,827,208,-0.5818800097797329,-0.31460885031695585
19466,-0.03588283173198373,3,122,663,2655,2.1672263317538576,-0.31460885031695585
14341,-0.08275123129856239,3,53,260,1043,-0.5818800097797329,0.6557789816630797
7337,-0.07645897305534498,3,122,983,3245,-0.5818800097797329,-0.31460885031695585
20253,0.06929483010830897,3,18,159,560,-0.5818800097797329,-0.02349250072294517
21284,-0.07806277310765175,3,94,490,1955,0.10539657560366476,-0.31460885031695585
20981,-0.07645897305534498,3,15,770,3220,-0.5818800097797329,-0.6057251999109665
9947,-0.07645897305534498,3,122,788,3379,-0.5818800097797329,-0.4116476335149594
7337,0.077648719858765,1,4,596,2377,-0.5818800097797329,0.6557789816630797
17539,-0.08634907337790339,3,122,728,2970,-0.5818800097797329,-0.4116476335149594
8845,-0.08704405340056964,3,122,198,761,-0.5818800097797329,-0.6057251999109665
12392,-0.0850125733343144,3,122,788,2546,-0.5818800097797329,-0.31460885031695585
23008,-0.08594812336482668,1,122,405,1694,0.10539657560366476,0.07354628247505839
7337,-0.042346300976785066,3,122,757,3146,3.5417795025206527,-0.4116476335149594
1089,0.3137990396726354,3,122,827,4271,-0.5818800097797329,2.30543829602914
18417,-0.07378597296816702,3,122,788,3379,-0.5818800097797329,-0.508686416712963
4224,-0.07645897305534498,3,122,788,3379,-0.5818800097797329,-0.6057251999109665
20674,-0.08073577319482969,3,122,663,2655,-0.5818800097797329,-0.508686416712963
4224,-0.07913197314252292,3,122,788,3379,-0.5818800097797329,-0.70276398310897
11280,-0.07645897305534498,3,122,299,308,-0.5818800097797329,0.07354628247505839
20408,0.2535509435156877,3,122,114,355,1.4799497463704598,-0.21757006711895227
19331,0.7118938663222077,3,122,788,3423,4.22905608790405,0.36466263206906907
18144,-0.07913197314252292,3,122,247,3637,-0.5818800097797329,-0.31460885031695585
8083,-0.08677675339185185,3,122,788,3379,-0.5818800097797329,-0.4116476335149594
15561,-0.07645897305534498,3,38,716,2909,-0.5818800097797329,-0.508686416712963
7768,-0.08608177336918559,3,85,954,468,-0.5818800097797329,-0.12053128392094872
8411,-0.020325971224608077,1,122,53,179,0.7926731609870624,-0.31460885031695585
21180,-0.07645897305534498,3,96,707,2348,-0.5818800097797329,0.17058506567306195
7652,-0.08073577319482969,0,122,788,3379,-0.5818800097797329,0.7528177648610833
23072,-0.0802011731773941,3,39,537,2178,-0.5818800097797329,0.2676238488710655
5817,-0.04687947924663137,3,122,728,3606,1.4799497463704598,8.127765287909353
21566,-0.022998971311786024,1,122,788,2895,0.10539657560366476,0.36466263206906907
23072,-0.07645897305534498,3,21,838,3522,-0.5818800097797329,-0.02349250072294517
1321,-0.04705597209638755,0,18,930,3893,0.10539657560366476,-0.02349250072294517
19265,0.1097139968285506,2,122,788,3206,1.4799497463704598,0.2676238488710655
22045,0.021105530126650115,0,122,788,3423,0.7926731609870624,0.6557789816630797
14958,-0.0783701681176772,3,122,663,2655,1.4799497463704598,0.2676238488710655
21566,0.05451803121637446,0,122,788,575,1.4799497463704598,0.6557789816630797
17347,-0.07645897305534498,3,122,385,2646,-0.5818800097797329,-0.6057251999109665
8365,-0.08680348339272363,3,122,788,3379,-0.5818800097797329,-0.508686416712963
10716,-0.022998971311786024,0,122,788,2895,-0.5818800097797329,0.6557789816630797
21427,-0.07645897305534498,3,122,663,4276,-0.5818800097797329,-0.508686416712963
1992,-0.06576697270663319,3,122,655,2596,0.10539657560366476,0.17058506567306195
23072,-0.07645897305534498,1,122,788,3379,-0.5818800097797329,-0.70276398310897
2335,-0.08566431490757048,3,35,961,3995,-0.5818800097797329,-0.508686416712963
12732,-0.07645897305534498,3,28,209,823,-0.5818800097797329,-0.508686416712963
13620,-0.0804684731861119,3,51,445,1794,0.10539657560366476,-0.4116476335149594
22341,-0.08448135733498918,3,39,537,2178,-0.5818800097797329,-0.31460885031695585
15120,-0.06042097253227729,3,51,445,1794,0.10539657560366476,-0.31460885031695585
23237,-0.07645897305534498,3,122,805,3820,-0.5818800097797329,-0.508686416712963
7337,-0.025671212266939213,3,122,114,268,0.10539657560366476,-0.12053128392094872
6474,-0.08559079136717257,3,35,573,2261,0.10539657560366476,-0.6057251999109665
14436,-0.07645897305534498,3,122,53,179,0.10539657560366476,-0.6057251999109665
6564,-0.08715020358003166,3,122,853,2207,-0.5818800097797329,-0.6057251999109665
6186,-0.08675002339098008,3,122,664,1657,-0.5818800097797329,-0.4116476335149594
14958,-0.06623932924403875,3,122,663,2655,2.1672263317538576,-0.31460885031695585
19331,-0.07592437303790939,3,122,788,3379,0.10539657560366476,-0.12053128392094872
12732,-0.08247322325149536,3,122,663,2655,0.7926731609870624,-0.31460885031695585
17627,-0.08698580338266987,1,122,788,3379,-0.5818800097797329,-0.12053128392094872
17933,-0.07645897305534498,1,47,840,3528,-0.5818800097797329,-0.70276398310897
22831,-0.07645897305534498,0,122,788,3379,-0.5818800097797329,0.07354628247505839
9391,-0.08554717335175,3,122,117,39,-0.5818800097797329,-0.21757006711895227
21695,-0.07645897305534498,3,122,788,3379,-0.5818800097797329,-0.21757006711895227
17373,-0.07645897305534498,3,122,730,3474,-0.5818800097797329,-0.6057251999109665
8051,-0.07928940750165753,3,39,537,2178,0.10539657560366476,0.5587401984650762
21139,-0.07645897305534498,3,122,788,3379,-0.5818800097797329,-0.21757006711895227
19331,0.2630120380162544,3,122,114,421,0.10539657560366476,1.8202443800391224
1348,-0.08711889740301063,3,39,537,2178,-0.5818800097797329,-0.4116476335149594
16027,-0.0021138593506333336,3,21,79,272,-0.5818800097797329,-0.02349250072294517
22613,0.06148973400575146,3,21,377,1558,0.7926731609870624,0.07354628247505839
18389,-0.08073577319482969,3,122,728,671,-0.5818800097797329,1.238011680851101
23138,-0.07066390886634319,3,122,767,1409,0.7926731609870624,-0.21757006711895227
16027,-0.07645897305534498,3,61,927,3880,-0.5818800097797329,-0.31460885031695585
14263,-0.08714982401401929,1,110,578,2277,-0.5818800097797329,-0.6057251999109665
12732,-0.06870727280252893,0,122,244,988,-0.5818800097797329,0.2676238488710655
18401,-0.07111297288098908,3,52,626,2554,-0.5818800097797329,-0.6057251999109665
11061,-0.07645897305534498,3,122,728,2970,0.10539657560366476,-0.508686416712963
22160,0.12096881338361823,0,122,539,915,0.10539657560366476,0.7528177648610833
15294,-0.08675002339098008,3,122,663,2655,-0.5818800097797329,-0.4116476335149594
17950,1.2386570698362052,3,28,227,149,-0.5818800097797329,0.07354628247505839
16027,-0.033690971660497816,3,21,360,1503,0.7926731609870624,1.043934114455094
23239,-0.08688367339533898,3,122,788,3379,-0.5818800097797329,-0.12053128392094872
6344,-0.0645641226674031,0,122,663,2655,1.4799497463704598,-0.31460885031695585
15231,-0.033690971660497816,1,52,660,1515,-0.5818800097797329,-0.31460885031695585
22160,-0.07645897305534498,3,64,831,3495,-0.5818800097797329,-0.21757006711895227
23072,0.011215429804091707,3,122,114,421,0.7926731609870624,0.17058506567306195
20041,-0.08673615399418928,3,35,74,238,-0.5818800097797329,-0.6057251999109665
7337,-0.07745032998167736,3,122,428,1483,0.7926731609870624,-0.21757006711895227
21451,-0.07645897305534498,3,56,915,3274,0.10539657560366476,0.36466263206906907
18726,0.011750029821527296,3,39,537,2178,0.10539657560366476,-0.02349250072294517
15120,0.03689761464169743,3,122,788,3379,2.1672263317538576,-0.12053128392094872
3881,-0.08167132322534197,0,122,788,3379,0.10539657560366476,-0.508686416712963
12361,-0.08648272338226227,3,28,227,1957,-0.5818800097797329,-0.21757006711895227
17125,-0.08384714529630483,3,122,663,2655,0.10539657560366476,-0.508686416712963
1569,-0.06541623767319422,3,122,788,3379,0.10539657560366476,-0.12053128392094872
5974,-0.07645897305534498,3,122,746,3089,-0.5818800097797329,-0.12053128392094872
14958,-0.08683522259575878,0,64,831,3495,0.10539657560366476,0.07354628247505839
13492,-0.08709751340231321,1,122,663,4276,-0.5818800097797329,-0.31460885031695585
11137,-0.08688367339533898,3,122,863,3659,-0.5818800097797329,-0.508686416712963
12365,0.16678403487784826,3,122,663,2655,0.7926731609870624,-0.02349250072294517
538,-0.07378597296816702,3,122,788,3379,-0.5818800097797329,-0.02349250072294517
23156,-0.08661637338662118,3,122,788,3379,-0.5818800097797329,-0.6057251999109665
12732,-0.07645897305534498,3,39,537,2178,-0.5818800097797329,0.7528177648610833
3651,-0.08685694339446719,3,122,996,4228,0.10539657560366476,-0.508686416712963
23008,-0.07833007311636954,3,122,539,2290,0.10539657560366476,-0.31460885031695585
3594,-0.07645897305534498,3,39,537,2178,-0.5818800097797329,-0.6057251999109665
7989,-0.08661637338662118,3,122,767,3206,-0.5818800097797329,0.17058506567306195
23359,-0.0858144733604678,3,39,537,2178,-0.5818800097797329,-0.508686416712963
18711,-0.08647641510205654,3,38,716,2909,-0.5818800097797329,-0.02349250072294517
13091,-0.06042097253227729,1,39,537,2178,-0.5818800097797329,0.2676238488710655
14518,-0.07645897305534498,3,122,634,865,-0.5818800097797329,0.2676238488710655
18707,-0.07645897305534498,3,122,788,3379,-0.5818800097797329,-0.12053128392094872
19749,-0.06042097253227729,3,122,788,2895,-0.5818800097797329,-0.508686416712963
16076,-0.033690971660497816,3,122,663,2655,-0.5818800097797329,-0.4116476335149594
18122,-0.08180497322970087,3,122,414,2391,-0.5818800097797329,0.36466263206906907
11641,-0.07913197314252292,3,122,738,3054,0.10539657560366476,-0.12053128392094872
19645,-0.06950917282868231,3,122,661,2647,-0.5818800097797329,-0.21757006711895227
7832,-0.07645897305534498,3,122,349,1455,-0.5818800097797329,-0.31460885031695585
23156,-0.07645897305534498,3,122,39,57,-0.5818800097797329,-0.508686416712963
20245,-0.07372051119603204,3,122,663,2655,0.10539657560366476,-0.31460885031695585
9223,4.857899187875146,0,122,788,2895,2.854502917137255,0.07354628247505839
8739,-0.07806277310765175,3,122,863,3659,0.7926731609870624,-0.31460885031695585
18619,-0.07645897305534498,3,52,242,978,-0.5818800097797329,-0.70276398310897
10108,0.16330913476451692,3,122,663,2655,2.1672263317538576,-0.31460885031695585
10288,-0.07645897305534498,3,28,375,1548,-0.5818800097797329,-0.21757006711895227
23055,-0.04598677206151637,3,122,788,3379,0.10539657560366476,-0.31460885031695585
4479,-0.01698472111563564,3,122,788,3379,0.7926731609870624,-0.31460885031695585
14958,0.11065103304711135,3,122,788,3379,1.4799497463704598,-0.12053128392094872
19756,-0.0847826953268171,3,122,114,570,0.7926731609870624,-0.31460885031695585
2299,-0.07378597296816702,3,122,663,2655,0.7926731609870624,-0.21757006711895227
12732,-0.07645897305534498,3,122,983,4107,-0.5818800097797329,-0.508686416712963
4362,-0.07645897305534498,3,122,788,3379,-0.5818800097797329,-0.6057251999109665
12732,-0.05850221822569852,3,122,114,570,0.7926731609870624,-0.02349250072294517
16191,0.07275158589704854,3,28,788,3379,2.1672263317538576,-0.02349250072294517
18288,0.47417904490331225,3,122,663,2655,2.1672263317538576,-0.02349250072294517
16955,-0.006960970788718337,3,122,788,2895,0.7926731609870624,-0.508686416712963
14936,-0.06309397261945524,3,122,853,2457,-0.5818800097797329,0.4617014152670726
14958,-0.08523902455569995,3,122,738,3054,-0.5818800097797329,-0.31460885031695585
6633,-0.07645897305534498,3,122,539,2196,-0.5818800097797329,-0.21757006711895227
11178,-0.08707523127358649,3,75,195,750,-0.5818800097797329,-0.12053128392094872
16591,-0.08421067330816102,3,122,246,3984,0.10539657560366476,-0.21757006711895227
16027,-0.07645897305534498,3,122,788,3379,-0.5818800097797329,-0.4116476335149594
18726,-0.07645897305534498,1,35,74,238,-0.5818800097797329,-0.21757006711895227
13386,-0.08608177336918559,3,122,539,3430,0.10539657560366476,-0.4116476335149594
22600,-0.08314147327328984,1,56,915,3827,-0.5818800097797329,0.07354628247505839
21804,-0.06576697270663319,3,64,831,3495,0.7926731609870624,-0.31460885031695585
502,-0.08541352334739111,3,122,788,2197,-0.5818800097797329,-0.4116476335149594
23072,-0.07041857849214471,1,122,788,3379,1.4799497463704598,-0.21757006711895227
20522,-0.08447797331687881,1,122,788,3379,-0.5818800097797329,-0.31460885031695585
2841,-0.07806277310765175,1,35,818,3434,-0.5818800097797329,-0.21757006711895227
2976,-0.0856808233561089,3,122,385,947,-0.5818800097797329,-0.4116476335149594
95,-0.08361587732876219,3,35,74,238,2.854502917137255,-0.31460885031695585
11309,-0.044382972009209605,3,122,114,3599,0.7926731609870624,-0.508686416712963
21080,-0.08554717335175,3,122,757,686,-0.5818800097797329,-0.508686416712963
1643,-0.08554717335175,0,122,809,3378,-0.5818800097797329,-0.02349250072294517
23283,-0.033690971660497816,0,122,788,2546,-0.5818800097797329,0.8498565480590868
4202,-0.08693045089686459,3,122,788,3379,-0.5818800097797329,-0.6057251999109665
14824,-0.054593832342229365,3,122,114,421,0.7926731609870624,-0.6057251999109665
12338,-0.08661637338662118,1,122,539,2196,-0.5818800097797329,-0.31460885031695585
23008,-0.08073577319482969,1,122,827,3482,-0.5818800097797329,0.07354628247505839
3299,-0.07645897305534498,3,52,70,229,0.10539657560366476,-0.6057251999109665
9598,-0.08314147327328984,3,122,788,3379,-0.5818800097797329,-0.31460885031695585
17895,-0.07645897305534498,3,52,418,1388,-0.5818800097797329,-0.21757006711895227
15594,-0.08661637338662118,3,96,531,2146,-0.5818800097797329,-0.4116476335149594
12732,-0.08153767322098308,1,18,963,4006,0.10539657560366476,-0.31460885031695585
11086,-0.07645897305534498,3,122,369,916,-0.5818800097797329,-0.12053128392094872
22681,-0.01497997105025218,3,122,728,1921,0.10539657560366476,0.9468953312570904
23072,-0.0497289721835655,3,18,159,560,-0.5818800097797329,0.7528177648610833
21285,-0.08675002339098008,3,122,194,734,0.10539657560366476,0.9468953312570904
18726,-0.08613523337092915,3,122,247,3293,0.10539657560366476,0.17058506567306195
6300,-0.08095228620189111,3,122,788,4087,2.1672263317538576,-0.12053128392094872
11801,0.003731029559993454,3,122,539,2290,0.10539657560366476,-0.12053128392094872
7216,-0.07913197314252292,3,122,788,3379,-0.5818800097797329,-0.6057251999109665
23072,-0.07645897305534498,3,122,928,1251,0.10539657560366476,-0.02349250072294517
4309,-0.07645897305534498,3,122,788,2895,-0.5818800097797329,-0.4116476335149594
17871,0.4399646437874345,3,117,1025,4365,3.5417795025206527,-0.12053128392094872
2311,-0.0856808233561089,3,122,194,1192,-0.5818800097797329,-0.6057251999109665
2613,-0.04919437216612991,3,56,915,3827,0.7926731609870624,-0.4116476335149594
3427,-0.03903697183485371,3,122,788,3392,-0.5818800097797329,0.36466263206906907
12732,-0.08421601930833537,3,122,788,2546,-0.5818800097797329,-0.12053128392094872
22870,-0.07645897305534498,0,122,809,606,-0.5818800097797329,2.2083995128311367
16808,-0.01711837111999454,3,122,114,421,0.7926731609870624,2.4024770792271437
11470,-0.08073577319482969,3,122,539,2196,-0.5818800097797329,-0.508686416712963
14202,-0.07512247301175601,3,122,663,2655,-0.5818800097797329,-0.6057251999109665
9223,-0.0858144733604678,3,19,145,217,-0.5818800097797329,0.4617014152670726
14955,-0.08434432331251993,3,122,827,1931,-0.5818800097797329,-0.6057251999109665
23072,0.07910963201841158,3,39,537,2178,0.10539657560366476,0.8498565480590868
7337,-0.08565409335523712,3,122,349,1455,-0.5818800097797329,0.36466263206906907
7417,0.42622162767921606,2,122,114,4088,4.22905608790405,0.7528177648610833
22151,-0.07645897305534498,3,122,532,2596,-0.5818800097797329,0.36466263206906907
1440,-0.08693713339708253,3,122,788,3379,-0.5818800097797329,-0.508686416712963
11631,-0.07111297288098908,3,122,244,426,0.10539657560366476,0.07354628247505839
9223,-0.005089870727693774,3,52,660,1515,0.10539657560366476,-0.21757006711895227
13327,-0.024335471355374998,3,52,189,712,-0.5818800097797329,3.761020043999194
14958,0.03046103043177293,3,51,445,1794,-0.5818800097797329,1.432089247247108
22583,-0.07645897305534498,3,18,930,3893,-0.5818800097797329,-0.31460885031695585
2352,-0.052027752258538534,3,38,716,2909,-0.5818800097797329,0.7528177648610833
1118,-0.0497289721835655,3,122,663,2655,0.7926731609870624,-0.12053128392094872
19331,0.14952255410087764,3,122,807,3371,3.5417795025206527,0.17058506567306195
22206,-0.08421067330816102,3,122,555,3020,-0.5818800097797329,0.17058506567306195
17876,-0.06950917282868231,3,122,539,2290,1.4799497463704598,-0.4116476335149594
7337,-0.07809088237656851,3,93,705,181,-0.5818800097797329,0.9468953312570904
14958,-0.07645897305534498,3,117,901,2108,-0.5818800097797329,-0.31460885031695585
2785,-0.06805267646517975,3,28,881,3960,0.10539657560366476,0.07354628247505839
14481,-0.023062183914136922,0,53,260,1043,0.10539657560366476,0.4617014152670726
417,0.04688171903132171,3,122,234,3008,0.10539657560366476,0.8498565480590868
4,-0.061757472575866265,3,122,405,1694,0.10539657560366476,0.07354628247505839
10431,-0.08394337329944324,3,122,663,2655,-0.5818800097797329,-0.4116476335149594
21566,-0.004207780698925051,3,122,788,3379,0.10539657560366476,-0.4116476335149594
15228,0.17266463506963975,3,52,660,2636,-0.5818800097797329,1.9172831632371259
14567,-0.08692546307870191,3,39,537,2178,0.10539657560366476,-0.6057251999109665
23072,-0.08586793336221135,3,39,836,3516,-0.5818800097797329,0.2676238488710655
23072,-0.07567998063993871,3,38,356,1486,-0.5818800097797329,-0.02349250072294517
23072,-0.08431759331164815,3,52,70,229,-0.5818800097797329,-0.4116476335149594
20652,-0.07645897305534498,3,35,74,238,-0.5818800097797329,-0.508686416712963
21566,-0.07645897305534498,3,122,788,3379,0.10539657560366476,-0.31460885031695585
21613,-0.07645897305534498,3,96,531,2146,-0.5818800097797329,-0.508686416712963
7431,1.249349070184917,3,21,147,4301,0.10539657560366476,1.043934114455094
13531,-0.0858144733604678,1,122,692,1933,-0.5818800097797329,-0.12053128392094872
22976,-0.08675536939115443,3,122,256,2110,-0.5818800097797329,-0.6057251999109665
5605,-0.07950619315472783,3,35,74,238,0.7926731609870624,-0.4116476335149594
15818,0.0021272295076866852,3,122,114,570,1.4799497463704598,0.4617014152670726
22285,-0.08663800330332662,3,35,573,2261,-0.5818800097797329,-0.508686416712963
5594,-0.08447797331687881,3,122,661,2647,0.10539657560366476,-0.21757006711895227
4191,-0.08180497322970087,3,56,915,3827,-0.5818800097797329,-0.6057251999109665
2352,0.04436063088509826,3,122,788,3745,0.7926731609870624,-0.21757006711895227
8919,-0.07111297288098908,1,122,663,2655,-0.5818800097797329,-0.6057251999109665
8403,-0.07645897305534498,1,122,53,179,-0.5818800097797329,-0.12053128392094872
5630,0.001481299036620134,3,122,428,1751,5.603609258670845,-0.02349250072294517
4254,-0.07645897305534498,3,122,564,3332,-0.5818800097797329,-0.4116476335149594
615,-0.08447797331687881,0,104,843,3558,-0.5818800097797329,-0.508686416712963
1890,0.05611025183230357,3,122,712,980,0.10539657560366476,-0.508686416712963
23072,-0.07645897305534498,3,122,601,2405,-0.5818800097797329,-0.21757006711895227
15286,-0.0395715718522893,3,15,788,3379,-0.5818800097797329,-0.4116476335149594
20963,-0.0783835331181131,3,39,537,2178,0.10539657560366476,-0.6057251999109665
18389,-0.07645897305534498,3,122,663,2655,-0.5818800097797329,-0.4116476335149594
9223,-0.07645897305534498,3,122,482,1937,-0.5818800097797329,-0.12053128392094872
23072,-0.08693713339708253,3,122,788,3379,-0.5818800097797329,-0.4116476335149594
21180,-0.07645897305534498,3,122,765,1141,-0.5818800097797329,-0.508686416712963
2604,-0.07913197314252292,3,122,48,164,-0.5818800097797329,-0.508686416712963
20406,-0.0747215229986793,3,122,827,3482,0.7926731609870624,-0.6057251999109665
7110,-0.07410673297862838,3,39,537,2178,0.10539657560366476,-0.6057251999109665
6887,-0.050759002075159175,3,39,537,2178,0.10539657560366476,-0.4116476335149594
6804,-0.08367607329072543,3,122,788,3379,-0.5818800097797329,-0.6057251999109665
21180,-0.0810030732035475,3,122,405,1694,0.10539657560366476,-0.6057251999109665
17367,0.4220277226184349,0,122,827,3482,0.10539657560366476,0.5587401984650762
1967,-0.06884092280688782,0,122,539,4160,0.10539657560366476,-0.31460885031695585
15852,-0.08268622928244239,3,39,788,3379,0.10539657560366476,1.043934114455094
3639,-0.08340877328200764,3,122,234,932,-0.5818800097797329,-0.02349250072294517
4767,-0.08649481603465667,3,27,154,2907,0.10539657560366476,-0.31460885031695585
9045,-0.061942663367906124,1,122,788,3379,2.1672263317538576,-0.02349250072294517
3986,-0.078412321329052,3,4,892,3771,-0.5818800097797329,-0.6057251999109665
23072,-0.0858144733604678,3,122,204,787,0.10539657560366476,-0.31460885031695585
7754,-0.07645897305534498,3,122,663,2655,-0.5818800097797329,-0.508686416712963
17373,-0.03048337155588428,0,122,539,3621,0.10539657560366476,-0.02349250072294517
12925,-0.08438174531374042,1,122,664,3173,0.10539657560366476,0.4617014152670726
12732,-0.06943482600425754,3,122,539,591,0.10539657560366476,0.2676238488710655
23072,0.14967683431990939,3,122,788,3423,0.7926731609870624,-0.21757006711895227
22613,-0.06038026808694975,3,122,595,154,0.10539657560366476,0.4617014152670726
11086,-0.08522641334128865,1,122,114,421,-0.5818800097797329,1.6261668136431153
8524,-0.029779903893277015,3,39,537,2178,-0.5818800097797329,0.17058506567306195
23212,0.13738103391889084,0,122,788,3180,0.10539657560366476,0.9468953312570904
